symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AMZN,2022-01-31 00:00:00+00:00,2991.47,3007.21,2886.0101,2895.0,3915372,149.5735,150.3605,144.300505,144.75,78307440,0.0,1.0
AMZN,2022-02-01 00:00:00+00:00,3023.87,3034.16,2952.5548,3000.0,2960992,151.1935,151.708,147.62774,150.0,59219840,0.0,1.0
AMZN,2022-02-02 00:00:00+00:00,3012.25,3101.5,2977.2717,3101.0085,4366488,150.6125,155.075,148.863585,155.050425,87329760,0.0,1.0
AMZN,2022-02-03 00:00:00+00:00,2776.91,2884.95,2766.66,2834.75,11276568,138.8455,144.2475,138.333,141.7375,225531360,0.0,1.0
AMZN,2022-02-04 00:00:00+00:00,3152.79,3224.0,3012.16,3112.13,12672793,157.6395,161.2,150.608,155.6065,253455860,0.0,1.0
AMZN,2022-02-07 00:00:00+00:00,3158.71,3253.815,3145.0,3170.4,5131219,157.9355,162.69075,157.25,158.52,102624380,0.0,1.0
AMZN,2022-02-08 00:00:00+00:00,3228.27,3235.85,3111.01,3135.01,3802018,161.4135,161.7925,155.5505,156.7505,76040360,0.0,1.0
AMZN,2022-02-09 00:00:00+00:00,3223.79,3276.69,3205.0,3257.47,3439280,161.1895,163.8345,160.25,162.8735,68785600,0.0,1.0
AMZN,2022-02-10 00:00:00+00:00,3180.07,3214.33,3155.0,3167.0,3413406,159.0035,160.7165,157.75,158.35,68268120,0.0,1.0
AMZN,2022-02-11 00:00:00+00:00,3065.87,3180.0,3054.675,3162.6902,3855022,153.2935,159.0,152.73375,158.13451,77100440,0.0,1.0
AMZN,2022-02-14 00:00:00+00:00,3103.34,3168.9663,3033.0,3035.02,4161535,155.167,158.448315,151.65,151.751,83230700,0.0,1.0
AMZN,2022-02-15 00:00:00+00:00,3130.21,3160.14,3092.75,3152.11,2848533,156.5105,158.007,154.6375,157.6055,56970660,0.0,1.0
AMZN,2022-02-16 00:00:00+00:00,3162.01,3176.68,3094.69,3115.81,2635214,158.1005,158.834,154.7345,155.7905,52704280,0.0,1.0
AMZN,2022-02-17 00:00:00+00:00,3093.05,3206.975,3090.0,3162.92,3201625,154.6525,160.34875,154.5,158.146,64032500,0.0,1.0
AMZN,2022-02-18 00:00:00+00:00,3052.03,3109.99,3017.86,3109.99,3180205,152.6015,155.4995,150.893,155.4995,63604100,0.0,1.0
AMZN,2022-02-22 00:00:00+00:00,3003.95,3059.65,2969.71,3009.57,3246383,150.1975,152.9825,148.4855,150.4785,64927660,0.0,1.0
AMZN,2022-02-23 00:00:00+00:00,2896.54,3035.26,2893.02,3033.01,3212178,144.827,151.763,144.651,151.6505,64243560,0.0,1.0
AMZN,2022-02-24 00:00:00+00:00,3027.16,3034.98,2790.0,2796.75,5039288,151.358,151.749,139.5,139.8375,100785760,0.0,1.0
AMZN,2022-02-25 00:00:00+00:00,3075.77,3079.8,2984.27,3011.0,3119768,153.7885,153.99,149.2135,150.55,62395360,0.0,1.0
AMZN,2022-02-28 00:00:00+00:00,3071.26,3089.0,3017.0,3048.5,2884171,153.563,154.45,150.85,152.425,57683420,0.0,1.0
AMZN,2022-03-01 00:00:00+00:00,3022.84,3081.98,2999.54,3054.65,2243679,151.142,154.099,149.977,152.7325,44873580,0.0,1.0
AMZN,2022-03-02 00:00:00+00:00,3041.05,3059.99,2975.0,3016.98,2366736,152.0525,152.9995,148.75,150.849,47334720,0.0,1.0
AMZN,2022-03-03 00:00:00+00:00,2957.97,3078.58,2937.12,3070.63,3259860,147.8985,153.929,146.856,153.5315,65197200,0.0,1.0
AMZN,2022-03-04 00:00:00+00:00,2912.82,2957.0,2876.14,2943.18,3049156,145.641,147.85,143.807,147.159,60983120,0.0,1.0
AMZN,2022-03-07 00:00:00+00:00,2749.06,2921.89,2748.33,2908.87,4346693,137.453,146.0945,137.4165,145.4435,86933860,0.0,1.0
AMZN,2022-03-08 00:00:00+00:00,2720.29,2813.99,2671.45,2733.67,4583129,136.0145,140.6995,133.5725,136.6835,91662580,0.0,1.0
AMZN,2022-03-09 00:00:00+00:00,2785.58,2805.0,2736.56,2790.0,4132833,139.279,140.25,136.828,139.5,82656660,0.0,1.0
AMZN,2022-03-10 00:00:00+00:00,2936.35,2973.485,2879.56,2913.7,6753145,146.8175,148.67425,143.978,145.685,135062900,0.0,1.0
AMZN,2022-03-11 00:00:00+00:00,2910.49,2993.5,2907.38,2991.49,3445028,145.5245,149.675,145.369,149.5745,68900560,0.0,1.0
AMZN,2022-03-14 00:00:00+00:00,2837.06,2949.0,2817.68,2919.62,3704305,141.853,147.45,140.884,145.981,74086100,0.0,1.0
AMZN,2022-03-15 00:00:00+00:00,2947.33,2959.7,2840.0,2857.0,3779230,147.3665,147.985,142.0,142.85,75584600,0.0,1.0
AMZN,2022-03-16 00:00:00+00:00,3062.08,3063.0,2947.07,2970.0,4247884,153.104,153.15,147.3535,148.5,84957680,0.0,1.0
AMZN,2022-03-17 00:00:00+00:00,3144.78,3149.97,3042.8,3052.81,3646742,157.239,157.4985,152.14,152.6405,72934840,0.0,1.0
AMZN,2022-03-18 00:00:00+00:00,3225.01,3231.88,3120.22,3136.26,5063616,161.2505,161.594,156.011,156.813,101272320,0.0,1.0
AMZN,2022-03-21 00:00:00+00:00,3229.83,3261.68,3191.06,3222.415,3283142,161.4915,163.084,159.553,161.12075,65662840,0.0,1.0
AMZN,2022-03-22 00:00:00+00:00,3297.78,3323.34,3233.98,3236.11,3147275,164.889,166.167,161.699,161.8055,62945500,0.0,1.0
AMZN,2022-03-23 00:00:00+00:00,3268.16,3327.4,3253.74,3274.1,2790593,163.408,166.37,162.687,163.705,55811860,0.0,1.0
AMZN,2022-03-24 00:00:00+00:00,3272.99,3282.37,3201.0,3274.99,2839903,163.6495,164.1185,160.05,163.7495,56798060,0.0,1.0
AMZN,2022-03-25 00:00:00+00:00,3295.47,3307.37,3245.0,3280.0,2355611,164.7735,165.3685,162.25,164.0,47112220,0.0,1.0
AMZN,2022-03-28 00:00:00+00:00,3379.81,3380.75,3298.0,3299.5,2992691,168.9905,169.0375,164.9,164.975,59853820,0.0,1.0
AMZN,2022-03-29 00:00:00+00:00,3386.3,3416.63,3357.37,3407.68,3307680,169.315,170.8315,167.8685,170.384,66153600,0.0,1.0
AMZN,2022-03-30 00:00:00+00:00,3326.02,3379.01,3310.0,3370.19,2808363,166.301,168.9505,165.5,168.5095,56167260,0.0,1.0
AMZN,2022-03-31 00:00:00+00:00,3259.95,3329.9,3259.07,3328.895,2998289,162.9975,166.495,162.9535,166.44475,59965780,0.0,1.0
META,2020-01-02 00:00:00+00:00,209.78,209.79,206.27,206.75,12090707,209.5561295968,209.5661189251,206.0498753548,206.5293631144,12090707,0.0,1.0
META,2020-01-03 00:00:00+00:00,208.67,210.4,206.95,207.21,11197416,208.4473141528,210.175467953,206.7291496809,206.9888722174,11197416,0.0,1.0
META,2020-01-06 00:00:00+00:00,212.6,212.78,206.52,206.7,17073861,212.3731201844,212.5529280943,206.299608563,206.4794164728,17073861,0.0,1.0
META,2020-01-07 00:00:00+00:00,213.06,214.58,211.75,212.82,15111857,212.8326292873,214.3510071927,211.5240272768,212.5928854076,15111857,0.0,1.0
META,2020-01-08 00:00:00+00:00,215.22,216.24,212.61,213.0,13492703,214.9903242055,216.0092356946,212.3831095127,212.7726933174,13492703,0.0,1.0
META,2020-01-09 00:00:00+00:00,218.3,218.38,216.28,217.54,12679579,218.0670373295,218.1469519561,216.0491930079,217.3078483768,12679579,0.0,1.0
META,2020-01-10 00:00:00+00:00,218.06,219.88,217.42,219.2,12127432,217.8272934497,219.6453512048,217.1879764369,218.9660768787,12127432,0.0,1.0
META,2020-01-13 00:00:00+00:00,221.91,221.97,219.21,219.6,14295658,221.6731848548,221.7331208247,218.9760662071,219.3656500117,14295658,0.0,1.0
META,2020-01-14 00:00:00+00:00,219.06,222.38,218.63,221.61,13315361,218.8262262822,222.142683286,218.3966851642,221.373505005,13315361,0.0,1.0
META,2020-01-15 00:00:00+00:00,221.15,221.68,220.14,220.61,10036475,220.9139959021,221.4434303033,219.9050737413,220.3745721725,10036475,0.0,1.0
META,2020-01-16 00:00:00+00:00,221.77,222.63,220.39,222.57,10015288,221.5333342582,222.3924164941,220.1548069494,222.3324805242,10015288,0.0,1.0
META,2020-01-17 00:00:00+00:00,222.14,222.29,220.53,222.03,15905944,221.9029394062,222.0527793311,220.2946575459,221.7930567947,15905944,0.0,1.0
META,2020-01-21 00:00:00+00:00,221.44,222.37,219.12,222.16,14162007,221.2036864235,222.1326939577,218.8861622522,221.9229180629,14162007,0.0,1.0
META,2020-01-22 00:00:00+00:00,221.32,222.75,221.28,222.31,12212814,221.0838144836,222.512288434,221.0438571703,222.0727579877,12212814,0.0,1.0
META,2020-01-23 00:00:00+00:00,219.76,221.49,219.27,220.75,11195000,219.5254792649,221.2536330651,219.036002177,220.5144227691,11195000,0.0,1.0
META,2020-01-24 00:00:00+00:00,217.94,221.78,216.11,220.8,11905824,217.7074215098,221.5433235865,215.8793744264,220.5643694107,11905824,0.0,1.0
META,2020-01-27 00:00:00+00:00,214.87,216.06,212.5,213.1,13810655,214.6406977141,215.8294277848,212.2732269012,212.8725866006,13810655,0.0,1.0
META,2020-01-28 00:00:00+00:00,217.79,218.74,213.52,216.14,13413835,217.557581585,218.5065677758,213.2921383903,215.9093424114,13413835,0.0,1.0
META,2020-01-29 00:00:00+00:00,223.23,224.2,218.45,221.44,33610005,222.9917761936,223.9607410411,218.2168772544,221.2036864235,33610005,0.0,1.0
META,2020-01-30 00:00:00+00:00,209.53,211.43,204.75,206.53,48775500,209.3063963887,211.2043687704,204.5314974495,206.3095978913,48775500,0.0,1.0
META,2020-01-31 00:00:00+00:00,201.91,208.69,201.06,208.43,31359917,201.6945282052,208.4672928094,200.8454352976,208.207570273,31359917,0.0,1.0
META,2020-02-03 00:00:00+00:00,204.19,205.14,202.5,203.44,15510509,203.9720950633,204.9210812541,202.2838985764,203.2228954389,15510509,0.0,1.0
META,2020-02-04 00:00:00+00:00,209.83,210.6,205.2,206.62,19628890,209.6060762384,210.3752545195,204.9810172241,206.3995018462,19628890,0.0,1.0
META,2020-02-05 00:00:00+00:00,210.11,212.73,208.71,212.51,12538154,209.8857774315,212.5029814526,208.4872714661,212.2832162295,12538154,0.0,1.0
META,2020-02-06 00:00:00+00:00,210.85,211.19,209.34,210.47,10567533,210.6249877276,210.9646248906,209.1165991505,210.2453932512,10567533,0.0,1.0
META,2020-02-07 00:00:00+00:00,212.33,212.82,209.93,210.3,12242530,212.1034083196,212.5928854076,209.7059695217,210.0755746697,12242530,0.0,1.0
META,2020-02-10 00:00:00+00:00,213.06,213.8,210.66,211.52,11856350,212.8326292873,213.5718395834,210.4351904894,211.2942727253,11856350,0.0,1.0
META,2020-02-11 00:00:00+00:00,207.19,210.86,206.51,210.19,25030810,206.9688935607,210.6349770559,206.2896192346,209.9656920581,25030810,0.0,1.0
META,2020-02-12 00:00:00+00:00,210.76,211.22,207.4,207.85,13813704,210.5350837727,210.9945928756,207.1786694555,207.6281892301,13813704,0.0,1.0
META,2020-02-13 00:00:00+00:00,213.14,214.33,209.18,209.52,15396625,212.9125439139,214.1012739846,208.9567698973,209.2964070604,15396625,0.0,1.0
META,2020-02-14 00:00:00+00:00,214.18,214.93,212.65,214.0,10741747,213.9514340597,214.7006336841,212.423066826,213.7716261499,10741747,0.0,1.0
META,2020-02-18 00:00:00+00:00,217.8,217.98,213.4,213.55,15630026,217.5675709133,217.7473788231,213.1722664504,213.3221063753,15630026,0.0,1.0
META,2020-02-19 00:00:00+00:00,217.49,218.32,216.11,217.99,12135114,217.2579017352,218.0870159862,215.8793744264,217.7573681515,12135114,0.0,1.0
META,2020-02-20 00:00:00+00:00,214.58,218.77,212.95,216.52,13109213,214.3510071927,218.5365357608,212.7227466758,216.2889368877,13109213,0.0,1.0
META,2020-02-21 00:00:00+00:00,210.18,214.24,208.83,213.48,14098432,209.9557027298,214.0113700297,208.607143406,213.252181077,14098432,0.0,1.0
META,2020-02-24 00:00:00+00:00,200.72,203.65,198.17,201.8,23080057,200.5057981346,203.4326713337,197.9585194118,201.5846455937,23080057,0.0,1.0
META,2020-02-25 00:00:00+00:00,196.77,203.5,195.95,202.25,21433487,196.5600134463,203.2828314089,195.7408885237,202.0341653683,21433487,0.0,1.0
META,2020-02-26 00:00:00+00:00,197.2,201.21,195.49,197.19,16555210,196.9895545643,200.9952752225,195.2813794207,196.979565236,16555210,0.0,1.0
META,2020-02-27 00:00:00+00:00,189.75,195.88,189.5,191.82,21682626,189.5475049623,195.6709632254,189.2977717542,191.6152959256,21682626,0.0,1.0
META,2020-02-28 00:00:00+00:00,192.47,192.74,181.82,182.7,32583494,192.2646022667,192.5343141314,181.6259676008,182.5050284934,32583494,0.0,1.0
META,2020-03-02 00:00:00+00:00,196.44,196.57,188.85,194.03,24948955,196.2303656116,196.3602268798,188.6484654131,193.8229374853,24948955,0.0,1.0
META,2020-03-03 00:00:00+00:00,185.89,197.24,183.97,196.22,27984104,185.691624229,197.0295118776,183.7736731906,196.0106003884,27984104,0.0,1.0
META,2020-03-04 00:00:00+00:00,191.76,191.83,186.39,189.17,23062473,191.5553599556,191.6252852539,186.1910906452,188.9681239195,23062473,0.0,1.0
META,2020-03-05 00:00:00+00:00,185.17,188.99,183.89,186.78,19333425,184.9723925896,188.7883160096,183.693758564,186.5806744499,19333425,0.0,1.0
META,2020-03-06 00:00:00+00:00,181.09,183.78,176.26,178.33,24559550,180.8967466331,183.5838759524,176.0719010522,178.1396920155,24559550,0.0,1.0
META,2020-03-09 00:00:00+00:00,169.5,175.0,165.19,169.6,29949041,169.3191151047,174.8132456833,165.0137145967,169.4190083879,29949041,0.0,1.0
META,2020-03-10 00:00:00+00:00,178.19,178.29,169.5,174.67,24517791,177.9998414189,178.0997347022,169.3191151047,174.4835978486,24517791,0.0,1.0
META,2020-03-11 00:00:00+00:00,170.24,175.88,167.66,174.01,20397204,170.0583254007,175.6923065759,167.4810786929,173.8243021792,20397204,0.0,1.0
META,2020-03-12 00:00:00+00:00,154.47,166.6,154.34,159.54,43266335,154.3051546326,166.4222098905,154.1752933644,159.3697440932,43266335,0.0,1.0
META,2020-03-13 00:00:00+00:00,170.28,170.79,157.6,163.53,35028627,170.098282714,170.6077384586,157.4318143982,163.3554860948,35028627,0.0,1.0
META,2020-03-16 00:00:00+00:00,146.01,159.13,143.1,152.32,39120419,145.8541828698,158.9601816319,142.9472883273,152.1574490428,39120419,0.0,1.0
META,2020-03-17 00:00:00+00:00,149.42,153.94,140.0,150.74,34255596,149.2605438286,153.7757202314,139.8505965466,150.5791351674,34255596,0.0,1.0
META,2020-03-18 00:00:00+00:00,146.96,148.18,137.1,139.75,37553136,146.8031690607,148.0218671163,136.9536913325,139.6008633385,37553136,0.0,1.0
META,2020-03-19 00:00:00+00:00,153.13,159.93,144.8,146.62,39862312,152.9665846371,159.7593278979,144.6454741425,146.4635318976,39862312,0.0,1.0
META,2020-03-20 00:00:00+00:00,149.73,159.27,148.0,156.02,32568398,149.5702130066,159.1000322285,147.8420592065,155.8535005229,32568398,0.0,1.0
META,2020-03-23 00:00:00+00:00,148.1,152.31,142.25,149.66,29830765,147.9419524897,152.1474597144,142.0981954197,149.5002877084,29830765,0.0,1.0
META,2020-03-24 00:00:00+00:00,160.98,161.31,152.57,155.21,30440369,160.808207372,161.1378552067,152.4071822509,155.0443649286,30440369,0.0,1.0
META,2020-03-25 00:00:00+00:00,156.21,162.99,153.06,158.92,35184271,156.0432977611,162.8160623653,152.8966593388,158.7504057371,35184271,0.0,1.0
META,2020-03-26 00:00:00+00:00,163.34,164.0,157.02,158.25,26579021,163.1656888566,163.8249845261,156.8524333554,158.0811207393,26579021,0.0,1.0
META,2020-03-27 00:00:00+00:00,156.79,160.09,154.75,158.2,24879869,156.6226788039,159.9191571511,154.5848558257,158.0311740977,24879869,0.0,1.0
META,2020-03-30 00:00:00+00:00,165.95,166.75,158.06,159.18,22515225,165.7729035494,166.5720498154,157.8913235012,159.0101282735,22515225,0.0,1.0
META,2020-03-31 00:00:00+00:00,166.8,170.93,164.2,165.48,23676283,166.621996457,170.7475890551,164.0247710926,165.3034051181,23676283,0.0,1.0
META,2020-04-01 00:00:00+00:00,159.6,164.15,158.04,161.62,19507559,159.4296800632,163.9748244509,157.8713448445,161.4475243848,19507559,0.0,1.0
META,2020-04-02 00:00:00+00:00,158.19,161.35,155.92,159.1,20886309,158.0211847694,161.17781252,155.7536072397,158.9302136469,20886309,0.0,1.0
META,2020-04-03 00:00:00+00:00,154.18,157.91,150.83,157.15,25983317,154.0154641112,157.7414835763,150.6690391224,156.9822946236,25983317,0.0,1.0
META,2020-04-06 00:00:00+00:00,165.55,166.2,158.51,160.15,28453581,165.3733304164,166.0226367575,158.3408432758,159.979093121,28453581,0.0,1.0
META,2020-04-07 00:00:00+00:00,168.83,173.39,166.01,171.79,31411919,168.6498301069,173.204963823,165.8328395193,171.6066712911,31411919,0.0,1.0
META,2020-04-08 00:00:00+00:00,174.28,175.0,167.74,171.25,21664198,174.0940140439,174.8132456833,167.5609933195,171.0672475615,21664198,0.0,1.0
META,2020-04-09 00:00:00+00:00,175.19,177.08,171.57,175.9,23534287,175.0030429215,176.8910259749,171.3869060679,175.7122852325,23534287,0.0,1.0
META,2020-04-13 00:00:00+00:00,174.79,175.0,169.45,173.67,19355355,174.6034697885,174.8132456833,169.2691684631,173.4846650161,19355355,0.0,1.0
META,2020-04-14 00:00:00+00:00,178.17,181.23,176.62,178.98,21011815,177.9798627623,181.0365972296,176.4315168719,178.7889983566,21011815,0.0,1.0
META,2020-04-15 00:00:00+00:00,176.97,178.19,172.82,175.19,17423003,176.7811433633,177.9998414189,172.6355721085,175.0030429215,17423003,0.0,1.0
META,2020-04-16 00:00:00+00:00,176.25,178.05,172.51,177.95,23593229,176.0619117239,177.8599908224,172.3259029304,177.7600975391,23593229,0.0,1.0
META,2020-04-17 00:00:00+00:00,179.24,180.28,176.66,179.2,20974750,179.048720893,180.0876110388,176.4714741852,179.0087635797,20974750,0.0,1.0
META,2020-04-20 00:00:00+00:00,178.24,180.5,176.77,177.41,16110664,178.0497880605,180.3073762619,176.5813567968,177.2206738096,16110664,0.0,1.0
META,2020-04-21 00:00:00+00:00,170.8,175.38,168.34,175.25,24850528,170.6177277869,175.1928401596,168.160353019,175.0629788914,24850528,0.0,1.0
META,2020-04-22 00:00:00+00:00,182.28,184.78,178.14,178.45,33369931,182.0854767037,184.5828087849,177.9498947773,178.2595639553,33369931,0.0,1.0
META,2020-04-23 00:00:00+00:00,185.13,187.05,183.15,184.08,21426604,184.9324352763,186.8503863146,182.954548268,183.8835558022,21426604,0.0,1.0
META,2020-04-24 00:00:00+00:00,190.07,190.41,180.83,183.23,28868528,189.8671634687,190.2068006318,180.6370240966,183.0344628946,28868528,0.0,1.0
META,2020-04-27 00:00:00+00:00,187.5,193.75,187.41,192.66,29197750,187.2999060893,193.5432362922,187.2100021343,192.4543995048,29197750,0.0,1.0
META,2020-04-28 00:00:00+00:00,182.91,189.2,182.56,188.66,21730986,182.7148043882,188.9980919045,182.3651778968,188.4586681749,21730986,0.0,1.0
META,2020-04-29 00:00:00+00:00,194.19,196.91,190.0,190.93,45954521,193.9827667385,196.6998640429,189.7972381704,190.7262457047,45954521,0.0,1.0
META,2020-04-30 00:00:00+00:00,204.71,209.69,201.57,206.92,46230116,204.4915401362,209.4662256419,201.3548910422,206.6991816959,46230116,0.0,1.0
META,2020-05-01 00:00:00+00:00,202.27,207.28,199.05,201.6,30415581,202.0541440249,207.0587975156,198.8375803044,201.3848590272,30415581,0.0,1.0
META,2020-05-04 00:00:00+00:00,205.26,205.91,198.76,200.2,19250673,205.040953194,205.6902595351,198.5478897829,199.9863530617,19250673,0.0,1.0
META,2020-05-05 00:00:00+00:00,207.07,210.38,206.5,207.02,21071223,206.8490216208,210.1554892963,206.2796299063,206.7990749792,21071223,0.0,1.0
META,2020-05-06 00:00:00+00:00,208.47,211.6,206.66,208.12,21856963,208.2475275863,211.3741873519,206.4394591595,207.8979010949,21856963,0.0,1.0
META,2020-05-07 00:00:00+00:00,211.26,211.6,209.04,211.16,15151976,211.0345501889,211.3741873519,208.8169193008,210.9346569056,15151976,0.0,1.0
META,2020-05-08 00:00:00+00:00,212.35,213.21,210.85,212.24,12524048,212.1233869763,212.9824692122,210.6249877276,212.0135043647,12524048,0.0,1.0
META,2020-05-11 00:00:00+00:00,213.18,215.0,210.37,210.89,12911948,212.9525012272,214.7705589823,210.145499968,210.6649450409,12911948,0.0,1.0
META,2020-05-12 00:00:00+00:00,210.1,215.28,210.0,213.29,14704647,209.8757881032,215.0502601754,209.77589482,213.0623838388,14704647,0.0,1.0
META,2020-05-13 00:00:00+00:00,205.1,210.78,202.11,209.43,20684559,204.8811239408,210.5550624293,201.8943147717,209.2065031055,20684559,0.0,1.0
META,2020-05-14 00:00:00+00:00,206.81,206.93,200.69,202.56,17178947,206.5892990844,206.7091710243,200.4758301496,202.3438345463,17178947,0.0,1.0
META,2020-05-15 00:00:00+00:00,210.88,211.34,204.12,205.27,19383154,210.6549557125,211.1144648155,203.902169765,205.0509425224,19383154,0.0,1.0
META,2020-05-18 00:00:00+00:00,213.19,214.64,210.94,212.15,20167443,212.9624905556,214.4109431627,210.7148916825,211.9236004098,20167443,0.0,1.0
META,2020-05-19 00:00:00+00:00,216.88,220.49,212.83,213.27,31843152,216.6485527074,220.2547002326,212.6028747359,213.0424051822,31843152,0.0,1.0
META,2020-05-20 00:00:00+00:00,229.97,231.34,223.19,223.5,50162875,229.7245834845,231.093121465,222.9518188803,223.2614880584,50162875,0.0,1.0
META,2020-05-21 00:00:00+00:00,231.39,237.2,231.2,234.72,47577915,231.1430681066,236.9468678633,230.9532708685,234.4695144388,47577915,0.0,1.0
META,2020-05-22 00:00:00+00:00,234.91,235.99,228.74,231.51,33925564,234.6593116769,235.738159136,228.4958961006,231.2629400465,33925564,0.0,1.0
META,2020-05-26 00:00:00+00:00,232.2,240.9,231.67,239.77,33178318,231.9522037009,240.6429193435,231.4227692997,239.5141252428,33178318,0.0,1.0
META,2020-05-27 00:00:00+00:00,229.14,230.56,221.13,229.07,34697553,228.8954692336,230.3139538557,220.8940172454,228.8255439353,34697553,0.0,1.0
META,2020-05-28 00:00:00+00:00,225.46,231.63,224.0,224.3,29423013,225.21939641,231.3828119864,223.7609544746,224.0606343244,29423013,0.0,1.0
META,2020-05-29 00:00:00+00:00,225.09,227.49,222.88,225.2,23322476,224.849791262,227.24723006,222.6421497023,224.9596738736,23322476,0.0,1.0
META,2020-06-01 00:00:00+00:00,231.91,232.44,223.5,224.59,18223839,231.6625131795,232.1919475807,223.2614880584,224.3503248458,18223839,0.0,1.0
META,2020-06-02 00:00:00+00:00,232.72,233.0,226.56,230.94,20919018,232.4716487738,232.7513499669,226.3182225258,230.693548332,20919018,0.0,1.0
META,2020-06-03 00:00:00+00:00,230.16,232.65,228.53,232.11,15380282,229.9143807227,232.4017234756,228.2861202057,231.862299746,15380282,0.0,1.0
META,2020-06-04 00:00:00+00:00,226.29,231.63,224.61,229.56,17041481,226.048510661,231.3828119864,224.3703035024,229.3150210232,17041481,0.0,1.0
META,2020-06-05 00:00:00+00:00,230.77,231.35,225.31,226.71,16750438,230.5237297505,231.1031107933,225.0695564852,226.4680624506,16750438,0.0,1.0
META,2020-06-08 00:00:00+00:00,231.4,231.55,227.41,229.03,15466499,231.153057435,231.3028973598,227.1673154334,228.785586622,15466499,0.0,1.0
META,2020-06-09 00:00:00+00:00,238.67,239.77,230.41,231.52,27462872,238.4152991271,239.5141252428,230.1641139308,231.2729293749,27462872,0.0,1.0
META,2020-06-10 00:00:00+00:00,236.73,241.21,235.28,240.96,20720709,236.4773694321,240.9525885215,235.028916825,240.7028553134,20720709,0.0,1.0
META,2020-06-11 00:00:00+00:00,224.43,232.89,223.55,229.94,26708163,224.1904955926,232.6414673553,223.3114347,229.6946154995,26708163,0.0,1.0
META,2020-06-12 00:00:00+00:00,228.58,231.66,224.5,229.9,22091387,228.3360668474,231.4127799714,224.2604208909,229.6546581862,22091387,0.0,1.0
META,2020-06-15 00:00:00+00:00,232.5,233.77,224.8,225.09,15340264,232.2518835507,233.5205282479,224.5601007406,224.849791262,15340264,0.0,1.0
META,2020-06-16 00:00:00+00:00,235.65,238.46,233.0,237.14,15236691,235.398521973,238.2055232322,232.7513499669,236.8869318934,15236691,0.0,1.0
META,2020-06-17 00:00:00+00:00,235.53,237.59,231.73,235.0,19578125,235.2786500331,237.336451668,231.4827052697,234.7492156319,19578125,0.0,1.0
META,2020-06-18 00:00:00+00:00,235.94,236.14,232.15,234.99,15782452,235.6882124944,235.8879990609,231.9022570593,234.7392263035,15782452,0.0,1.0
META,2020-06-19 00:00:00+00:00,238.79,240.83,235.55,237.79,30081291,238.535171067,240.5729940452,235.2986286897,237.5362382345,30081291,0.0,1.0
META,2020-06-22 00:00:00+00:00,239.22,240.7,236.91,238.56,18917782,238.9647121849,240.443132777,236.6571773419,238.3054165155,18917782,0.0,1.0
META,2020-06-23 00:00:00+00:00,242.24,245.19,239.86,241.28,24017915,241.981489339,244.9283411948,239.6040291977,241.0225138198,24017915,0.0,1.0
META,2020-06-24 00:00:00+00:00,234.02,243.22,232.68,241.2,20834904,233.770261456,242.9604435148,232.4316914605,240.9425991932,20834904,0.0,1.0
META,2020-06-25 00:00:00+00:00,235.68,237.3,232.74,234.62,18704339,235.428489958,237.0467611466,232.4916274305,234.3696211555,18704339,0.0,1.0
META,2020-06-26 00:00:00+00:00,216.08,233.09,215.4,232.64,76343939,215.8494064414,232.8412539218,215.1701321153,232.3917341472,76343939,0.0,1.0
META,2020-06-29 00:00:00+00:00,220.64,220.75,207.11,209.75,58514281,220.4045401575,220.5144227691,206.8889789341,209.5261616119,58514281,0.0,1.0
META,2020-06-30 00:00:00+00:00,227.07,227.5,218.47,220.59,33927068,226.8276782703,227.2572193883,218.236855911,220.3545935159,33927068,0.0,1.0
META,2020-07-01 00:00:00+00:00,237.55,239.0,227.56,228.5,43403869,237.2964943547,238.7449469618,227.3171553582,228.2561522208,43403869,0.0,1.0
META,2020-07-02 00:00:00+00:00,233.42,240.0,232.61,239.0,30635970,233.1709017566,239.7438797943,232.3617661623,238.7449469618,30635970,0.0,1.0
META,2020-07-06 00:00:00+00:00,240.28,240.4,232.27,233.76,26208488,240.0235809873,240.1434529272,232.0221289992,233.5105389196,26208488,0.0,1.0
META,2020-07-07 00:00:00+00:00,240.86,247.65,238.82,239.41,27887936,240.6029620302,247.3857159627,238.5651390519,239.1545094231,27887936,0.0,1.0
META,2020-07-08 00:00:00+00:00,243.58,246.99,236.59,238.11,29793184,243.3200593345,246.7264202933,236.3375188355,237.8558967409,29793184,0.0,1.0
META,2020-07-09 00:00:00+00:00,244.5,246.53,239.24,245.0,22175054,244.2390775404,246.2669111903,238.9846908416,244.7385439566,22175054,0.0,1.0
META,2020-07-10 00:00:00+00:00,245.07,245.49,239.32,243.69,22982716,244.8084692549,245.2280210445,239.0646054682,243.4299419461,22982716,0.0,1.0
META,2020-07-13 00:00:00+00:00,239.0,250.15,238.42,247.01,24674883,238.7449469618,249.8830480439,238.1655659189,246.7463989499,24674883,0.0,1.0
META,2020-07-14 00:00:00+00:00,239.73,240.33,232.03,236.76,23378056,239.4741679295,240.073527629,231.7823851194,236.507337417,23378056,0.0,1.0
META,2020-07-15 00:00:00+00:00,240.28,244.82,238.05,241.55,19134627,240.0235809873,244.5587360468,237.7959607709,241.2922256846,19134627,0.0,1.0
